,bridge,name,date,reviews,stars,lng,lat
2787,용두파동,아르떼 수성랜드,2019-12,바이킹 시시해보이는데 생각보다 무서움,4,128.61325,35.826747
2788,용두파동,아르떼 수성랜드,2019-12,"어린아이들과 추억을 쌓기엔 좋을듯
어른들에겐? ? 노후된게 많아 아쉬움
이월드처럼 관리가 된다면 좋을텐데..",3,128.61325,35.826747
2789,용두파동,아르떼 수성랜드,2017-12,"주차 공간은 있으나 방문객이 너무 많아 차량이용이 불편함. 식당가가 근방에 있으며, 카페가 많아 이용이 편리함. 다만, 거주민 운동 시설과 관광 시설이 뒤섞여 부산스러움. 오리배를 탈 수 있으며, 수성랜드가 바로 옆에 있어 연인끼리 이용하기에 좋음.",4,128.61325,35.826747
2790,용두파동,아르떼 수성랜드,2019-12,입장권어른 3000원 아이2000원 받는데 서비스랑 주차장은 바꿘거 맞나 싶을정도..이곳은 평일보단 주말에 가는데 맞을듯.,2,128.61325,35.826747
2791,용두파동,아르떼 수성랜드,2019-12,수성호도 옆에 있어서 더 운치를 더하는 듯 하다.,5,128.61325,35.826747
2792,용두파동,아르떼 수성랜드,2018-12,"어린이회관이 좀 시시해질 나이, 그러니까 6~7세 이상되는 아이들을 데리고 가기 좋습니다. 넓진 않지만, 그래도 아이들이 걷기 싫어하면 동물모양의 전동차를 테우시면 됩니다.",5,128.61325,35.826747
2793,용두파동,아르떼 수성랜드,2018-12,오래된 놀이공원이라 뭐 탈만한건 제약이 있지만 나름 시간을 보내기에 좋습니다. 수성못과 이어져 있어 접근성도 좋습니다.,3,128.61325,35.826747
2794,용두파동,아르떼 수성랜드,2017-12,놀이동산보다는 유원지 느낌. 입장료 없음. 놀이기구가 많지는 않지만 나름 기구도 여러 개이고 실내 아이스링크장도 있다. 어린아이들과 오기 좋을 듯하다.,3,128.61325,35.826747
2795,용두파동,아르떼 수성랜드,2019-12,밤에 입장료 무료,4,128.61325,35.826747
2796,용두파동,아르떼 수성랜드,2019-12,운동 하기 좋은 저녁,5,128.61325,35.826747
2797,용두파동,아르떼 수성랜드,2018-12,5세이하의 아기들이 놀기 좋은 곳,5,128.61325,35.826747
2798,용두파동,아르떼 수성랜드,2019-12,시설이 오래 되었습니다 멀쩡하게 운영되고 있습니다 토요일야간은 입장이 무료입니다,3,128.61325,35.826747
2799,용두파동,아르떼 수성랜드,2018-12,허름하고 위험해보여요,1,128.61325,35.826747
2800,용두파동,아르떼 수성랜드,2020-12,추워요,5,128.61325,35.826747
2801,용두파동,아르떼 수성랜드,2019-12,저녁에 산책하기 좋아요,4,128.61325,35.826747
2802,용두파동,아르떼 수성랜드,2019-12,좋아요 밤에 커피먹고 산책,5,128.61325,35.826747
2803,용두파동,아르떼 수성랜드,2018-12,연못도  있고해서  바람쐬기좋아요,3,128.61325,35.826747
2804,용두파동,아르떼 수성랜드,2019-12,애들하고 시간 보내기 좋음,4,128.61325,35.826747
2805,용두파동,아르떼 수성랜드,2019-12,아날로그감성 느낄수있는곳.. 명하가 나를달래주는곳..,5,128.61325,35.826747
2806,용두파동,아르떼 수성랜드,2019-12,간단히 놀기에는 괜찮습니다.사람도 안많고 괜찮았어요~~^^,4,128.61325,35.826747
2807,용두파동,아르떼 수성랜드,2019-12,아늑하고좋아요,5,128.61325,35.826747
2808,용두파동,아르떼 수성랜드,2018-12,아이들과 가볍게 가까운 장소에서 놀기 좋았습니다.vr체험을 아이들이 좋아했어요,4,128.61325,35.826747
2809,용두파동,아르떼 수성랜드,2019-12,스트레스플고가는곳이에요,5,128.61325,35.826747
2810,용두파동,아르떼 수성랜드,2019-12,데이트장소로 좋아요,5,128.61325,35.826747
2811,용두파동,아르떼 수성랜드,2020-12,대구는 수성랜드쥐,4,128.61325,35.826747
2812,용두파동,아르떼 수성랜드,2019-12,뭔가. 5%부족한 느낌이. 드는건 왜일까?,3,128.61325,35.826747
2813,용두파동,아르떼 수성랜드,2019-12,야간 늦은 시간까지하네요 23시까지하더군요,5,128.61325,35.826747
2814,용두파동,아르떼 수성랜드,2020-12,사람들이 잘 모르는데 아이스링크가 있습니다.,4,128.61325,35.826747
2815,용두파동,아르떼 수성랜드,2019-12,"바이킹 성인1명 4000원~
바이킹 넘재밋고 오래태워주시는데 탈때마다 드는생각. 정기적으로 검사는 잘받고있겟지?
안전한건확실할까?",3,128.61325,35.826747
2816,용두파동,아르떼 수성랜드,2020-12,"대구지역에서 오래된 전통 놀이공원입니다. 시설이 고급스럽고 잘 되어 있진 않지만 오랬동안 어린이들과 나들이객들이 심심치 않게 들렸다 가는 놀이시설입니다.

미니 청룡열차, 나름 무섭게 태워주는 바이킹, 풍선터뜨리기 사격장등 나름 재밌게 놀수 있는 공간입니다. 빙상장도 있어 스케이트도 즐길수 있는 곳입니다. 주위에 식당이나 커피숍들이 많아 들리기 편하며 수성못 둘레길 산책도 추천합니다. 근처 국산콩으로 양질의 음식을 조리하는 팔팔순두부 식당 추천합니다.",5,128.61325,35.826747
2817,용두파동,아르떼 수성랜드,2020-12,빛축제 기간이라 좋네요..,3,128.61325,35.826747
2818,용두파동,아르떼 수성랜드,2020-12,"산책, 데이트에도 아주 좋은곳",5,128.61325,35.826747
2819,용두파동,아르떼 수성랜드,2020-12,분위기가 너무 좋아요^^♡,5,128.61325,35.826747
2820,용두파동,아르떼 수성랜드,2020-12,응애응애 동심으로 돌아가는 기분,5,128.61325,35.826747
2821,용두파동,아르떼 수성랜드,2019-12,"어릴때부터 추억이 깃든곳..
지인이나 친지들 오시면 밥먹고 연못한바퀴 걷고 차마시기 좋아요~",5,128.61325,35.826747
2822,용두파동,아르떼 수성랜드,2020-12,대구의 명소~한바퀴걷고 생맥주에 노랑통닭~~감성구~~웃,4,128.61325,35.826747
2823,용두파동,아르떼 수성랜드,2018-12,"구)수성랜드만 가다가,아르떼는 첨 왔는데 좋네요^^ 어두워지면 조명도 많이켜고분위기도 좋음!! 아이들도다양한 놀이기구즐길수 있어서 좋았음ㅋㅋ",4,128.61325,35.826747
2824,용두파동,아르떼 수성랜드,2020-12,소소하니 나쁘지않았어요,4,128.61325,35.826747
2825,용두파동,아르떼 수성랜드,2020-12,추억의 장소네요 ㅎㅎ,5,128.61325,35.826747
2826,용두파동,아르떼 수성랜드,2019-12,갈때마다 비슷한것같으면서도 항상 뭔가 조금씩 바뀌는곳인데 늦은저녁에가면 어차피 문을 닫아서 들어갈 기회가 없음. 저녁에 간다면 걸으면서 주위에 볼 게 인형뽑는곳이나 수성못정도?,3,128.61325,35.826747
2827,용두파동,아르떼 수성랜드,2019-12,"가격대비 놀것도 많고 아이데리고 가기 너무 좋아요
나무가 많아서 많이 덥지도 않고 안에서 먹는것들도 합리적인 가격이예요
저는 요즘 자주가요
물놀이 할수도 있어서 아이가 좋아해요",5,128.61325,35.826747
2828,용두파동,아르떼 수성랜드,2020-12,대전엑스포시절 놀이동산 그 모습 그대로...,3,128.61325,35.826747
2829,용두파동,아르떼 수성랜드,2020-12,호수주변 산책하기도 좋고 사진찍기도 좋음,5,128.61325,35.826747
2830,용두파동,아르떼 수성랜드,2019-12,무료개방하던 때보다 차라리 입장료를 받고 관리하는 지금이 더 낫다.,4,128.61325,35.826747
2831,용두파동,아르떼 수성랜드,2020-12,옛추억만 새록새록,2,128.61325,35.826747
2832,용두파동,아르떼 수성랜드,2020-12,주차공간도 없고 놀이기구 타는데 돈도 비싸네요.다시  간다면 안갈겁니딘,1,128.61325,35.826747
2833,용두파동,아르떼 수성랜드,2020-12,오래됐지만 추억이 새록새록 재미도 새록새록,5,128.61325,35.826747
2834,용두파동,아르떼 수성랜드,2020-12,유아들 데려가면좋아요,5,128.61325,35.826747
2835,용두파동,아르떼 수성랜드,2020-12,"은근히 유아 어린이들이 탈게 많음
친절하고 하지만 시설 조금씩 노후된건 어쩔수없음
아 신규 놀이기구 곳곳에서 들어오고 있었음",4,128.61325,35.826747
2836,용두파동,아르떼 수성랜드,2019-12,"아늑하고
한적하고
유아들과 함께오면 좋을듯 합니다.",4,128.61325,35.826747
2837,용두파동,아르떼 수성랜드,2016-12,"의외로 규모가크고 즐길만한 놀이기구를 많다.

주변에 수성못이 있어 데이트코스로도 좋고 가족나들이 장소로도 좋다.",4,128.61325,35.826747
2838,용두파동,아르떼 수성랜드,2019-12,"빙질은 좋은편이예요.
근데 전체적은 시설이 노후되다보니 아쉽네요
리모델링 까페처럼 하면 좋겠는데...
검사동 아이스파크보다는 강사진 좋아보였어요",3,128.61325,35.826747
2839,용두파동,아르떼 수성랜드,2020-12,"만3~4세 아가들 놀리기에 딱이에요.
35개월 미만 아가들은 입장, 놀이기구 무료!",4,128.61325,35.826747
2840,용두파동,아르떼 수성랜드,2019-12,작지만 아이들이 탈 놀이기구들이  있고 .주변에 수성못과 카페등이  많아 가족 나들이 또는 데이트 코스로 좋아요,5,128.61325,35.826747
2841,용두파동,아르떼 수성랜드,2020-12,수성못 드라이브 하다가 야구 게임장 가서 열라 치다 옴,5,128.61325,35.826747
2842,용두파동,아르떼 수성랜드,2020-12,머볼거있다고 입장료청구하심,1,128.61325,35.826747
2843,용두파동,아르떼 수성랜드,2019-12,낮이든 밤이든 못 주변으로 산책하기 좋다. 주위에 카페와 음식점이 많아 데이트하기이도 좋다.,5,128.61325,35.826747
2844,용두파동,아르떼 수성랜드,2018-12,옛추억이 나는 장소. 데이트 장소로 에버렌드보다 좋음.,5,128.61325,35.826747
2845,용두파동,아르떼 수성랜드,2018-12,9월에가족들과 와보니좋아요,3,128.61325,35.826747
2846,용두파동,아르떼 수성랜드,2020-12,"밤에가면 수성못 옆에 있어서 풍경도 좋고 추억많들기 좋음 포토존도 있어서
연인끼리 가면 최고임",4,128.61325,35.826747
2847,용두파동,아르떼 수성랜드,2019-12,"대구광역시 최고의 명소. 아르떼 수성랜드는 수성못에 위치한 유원지. 변하지 않는 시설들이 아직까지 변함 없는 시설로 운영중임. 대구광역시는 몇군데의 고풍스러운 유원지 시설이 있음. 이전에는 수성유원지로 불리워졌고, 현재는 아르떼 수성랜드로 불리워지고 있음. 아직까지 수성못은 무더운 더위를 식힐 수 있는 명소로 수성호텔을 중심으로 수많은 커피숍과 더위를 식힐 수 있는 장소이다. 아르떼 수성랜드는 위락시설과 볼거리를 제공하는데…",5,128.61325,35.826747
2848,용두파동,아르떼 수성랜드,2019-12,대구의 유명한 수성못을 처음 가봤음. 날이 더워서인지 구청에서 살수차를 동원해서 물을 뿌리고 분수도 운영중이었다. 호숫가로 카페와 식당이 많아 바람쐬러 나들이하기엔 딱이었음.  한번쯤 가볼만한곳!,4,128.61325,35.826747
2849,용두파동,아르떼 수성랜드,2020-12,재미있었어요~,5,128.61325,35.826747
2850,용두파동,아르떼 수성랜드,2019-12,자주 바람쐬러갑니다.바이킹이 젤 신납니다,5,128.61325,35.826747
2851,용두파동,아르떼 수성랜드,2019-12,산책하기 좋아요. 주말에 버스킹합니다,4,128.61325,35.826747
2852,용두파동,아르떼 수성랜드,2020-12,수성못도구경하고~아이놀이기구도태워주기위해놀러왔어요^^,4,128.61325,35.826747
2853,용두파동,아르떼 수성랜드,2020-12,여기 간적 없는거 같은데,5,128.61325,35.826747
2854,용두파동,아르떼 수성랜드,2019-12,밤에 구경하기 이쁘네요^^,4,128.61325,35.826747
2855,용두파동,아르떼 수성랜드,2019-12,직원대체적으로 무표정 불친절...  팔에 문신그려진 남자가 서빙함..   ㅋㅋㅋ   2만원이상 주문시 사은품주는데 촌스러워 다른거 바꿔달라니 떯은 표정으로 없다함..   분명히 다른색 있는거 봤는데..    쓰레기 될꺼같아서 두고 올려다 가져오긴했는데..  가방서 오징어냄새남..   다른친절한 커피숍 가다가 여기첨들어왔는데..   두번갈곳은 못됨  스벅이나 가격은 비슷.....  일요일 빈자리 많은걸 보니..  알만함...!,2,128.61325,35.826747
2856,용두파동,아르떼 수성랜드,2019-12,"수성유원지의 역사. 입장은 무료입장이고 기구를 탈려면 티켓을 구매해서 타야한다. 작은 바이킹 등 몇가지가 있는데 다들 아주 오래된 기구들이다.
사람들은 전부 구경정도 하고 많이 이용하진 않는다.
주변에 야구배팅장이 재밌으니 거길 추천.",3,128.61325,35.826747
2857,용두파동,아르떼 수성랜드,2019-12,아이랑 종종 가는데..솔직히 안전사고의 위험이 많아보여서 기구는 절대로 안태웁니다..대형 브랜드 놀이공원도 안전사고때문에 난리인데..그냥 수성못 산책 후 맛집에서 식사하려고 갑니다^^;,1,128.61325,35.826747
2858,용두파동,아르떼 수성랜드,2020-12,산책하기좋아용,5,128.61325,35.826747
2859,용두파동,아르떼 수성랜드,2019-12,"입장권 받고 난후 좀더 깨끗하고 아이들과 즐길수있음
아이들도 좋아하고...",4,128.61325,35.826747
2860,용두파동,아르떼 수성랜드,2020-12,추워유,4,128.61325,35.826747
2861,용두파동,아르떼 수성랜드,2018-12,아이들과 놀기좋은장소,4,128.61325,35.826747
2862,용두파동,아르떼 수성랜드,2019-12,"이름은 정확하게 기억이 잘 안나는데 다트하고 총 쏘는 곳에 부부가 하는 곳에서 했는데 정말로 친절하시고, 서비스도 많이 주시네요. 아주 재미있었어요.",5,128.61325,35.826747
2863,용두파동,아르떼 수성랜드,2020-12,"나중에 여자친구와 오고싶은 곳이에요 바이킹도 5천원 하고
공기총인가 그걸로 인형 맞추는것도 있는데 전 어려워서 12000원에 인형2개
가격은 생각하고 오시길 바랍니다!!!",4,128.61325,35.826747
2864,용두파동,아르떼 수성랜드,2019-12,꽃이  피기전에  다녀왔네요 그래도  볼게 많은곳,5,128.61325,35.826747
2865,용두파동,아르떼 수성랜드,2019-12,"얘들이랑 놀기 좋네요. 주차장이 없는 줄 알았는데. 비행기카페쪽으로 가면 주차가능해요.
어릴때 생각많이 나네요.  풍선터트리기는 꼭 하게되요. 저번에는 인형받았는데. 요즘은 비눗방울주네요. 조만간 아이스링크장도 가보려고요.",5,128.61325,35.826747
2866,용두파동,아르떼 수성랜드,2018-12,여유의 시간ㆍㆍ,5,128.61325,35.826747
2867,용두파동,아르떼 수성랜드,2018-12,"수성못에 있는 아이스링크입니다.
입장료가 조금 있어서인지 상대적으로 한산한 편입니다. 대여해주는 스케이트가 피겨용이 아니라 아이스하키용 스케이트 입니다. 왕초보들은 뒤로 잘 넘어질듯 합니다.ㅋ
매점이 카드가 안되는 점이 아쉽습니다.",3,128.61325,35.826747
2868,용두파동,아르떼 수성랜드,2020-12,바이킹 4천원  도심지에서 가볍게 타기에 너무 좋습니다.,5,128.61325,35.826747
2869,침산성북,구암서원 (영남선비문화수련원) 숭현사,2019-12,한번쯤은 가볼만한,3,128.59904369999998,35.89841350000001
2870,침산성북,연암공원,2020-12,구암서원에 올라서면  대구시내가 한눈에 들어온다 대구  북구 8경중 한곳인 이곳 역사를 되돌아 볼수 있는 서원과 대구를 내려다 볼수 있는 전망 좋은곳,4,128.6004439,35.89984910000001
2871,침산성북,연암공원,2020-12,그냥 경사 가파른곳빼면은 최고의 더할 나위없는 운동장소죠,3,128.6004439,35.89984910000001
2872,침산성북,연암공원,2019-12,연암공원 물놀이장 넘나 좋아요,5,128.6004439,35.89984910000001
2873,침산성북,연암공원,2020-12,운동하고 산이 있어서 공기도 좋습니다.,5,128.6004439,35.89984910000001
2874,침산성북,연암공원,2020-12,"우리가 생각하는 공원의 이미지와는 다른
그냥 조그만 그렇지만 다소 깊은 동네산이예요",5,128.6004439,35.89984910000001
2875,침산성북,연암공원,2020-12,"풋살구장 이용했어요.
공원 전체가 시원하고 좋아요",4,128.6004439,35.89984910000001
2876,침산성북,연암공원,2020-12,동네에서 연암공원 산 정상찍고 산격배수지에서 연암서원쪽으로 올라갔다가 내려오면 20~30분 산책코스로 적당히 운동하기 좋음,4,128.6004439,35.89984910000001
2877,침산성북,연암공원,2020-12,안알려진 생각보다 좋은 공원,4,128.6004439,35.89984910000001
2878,침산성북,연암공원,2020-12,공원으로 이용할수있는 멋진장소 입니다,5,128.6004439,35.89984910000001
2879,침산성북,연암공원,2020-12,라디오 체조 아저씨 빼고는 다 좋습니다.,4,128.6004439,35.89984910000001
2880,침산성북,연암공원,2020-12,산속에 나무로 둘러있어서 시원하고 좋아요,5,128.6004439,35.89984910000001
2881,침산성북,연암공원,2020-12,"강여긴 지나가다가 핸폰에 뜨네요 ㅋㅋ

공원 괜찮음..",5,128.6004439,35.89984910000001
2882,침산성북,연암공원,2020-12,"풋살장, 농구장, 런링트렉 및 간단한 운동 기구가 있음",3,128.6004439,35.89984910000001
2883,침산성북,연암공원,2020-12,소소한행복,4,128.6004439,35.89984910000001
2884,침산성북,연암공원,2019-12,"쉼터 1에서 산으로 올라가는 데 상쾌한 공기를 마시며 휴식을 즐길 수 있습니다.그런데 길옆 손잡이가 다소 허술하게 보이네요. 또 산책길

깔창을 끝까지 연결 해 주시기 바랍니다",3,128.6004439,35.89984910000001
2885,침산성북,연암공원,2020-12,도심 속에 넓은 공원 숲이 있어 너무 좋아요.,5,128.6004439,35.89984910000001
2886,침산성북,연암공원,2019-12,대구 북구 지역에 신천과 금호강이 연결되는 곳에 자그마한 야산 일명 수도산이라고 불리는 작은 산이 연암공원 입니다. 산책하기 좋은 휴식처로 좋은 곳입니다.,5,128.6004439,35.89984910000001
2887,침산성북,연암공원,2019-12,"산격동 숨은 보석같은 연암공원! 5월의 초록이 무르익어가는 싱그런 휴식처, 나의 산책 아지트!♥♥",5,128.6004439,35.89984910000001
2888,침산성북,연암공원,2019-12,"산밑에둘러쌓여있어
아담하고 풋살구장 농구장및
간단한운동기구가있고
트랙을돌며 워킹할수있어서좋다
마을 옆에있으니언제든지
가벼운맘으로이용가능하다~",4,128.6004439,35.89984910000001
2889,침산성북,연암공원,2019-12,"여기 연암공원엔.테니스
배드민턴장.풋살등등
운동시설이 잘되어있어
추천할수있구요 야산
산책로 주변에 찻집도
있어 잠시놀다가기엔
딱좋은곳입니다",5,128.6004439,35.89984910000001
2890,침산성북,연암공원,2020-12,"소규모지만알차게즐길수있어요.
운동.휴식",4,128.6004439,35.89984910000001
2891,침산성북,연암공원,2019-12,좋아요.운동시설 이랑 산책하기 좋습니다.공기좋고 시원하고.,4,128.6004439,35.89984910000001
2892,침산성북,연암공원,2020-12,운전 빡셈,1,128.6004439,35.89984910000001
2893,침산성북,연암공원,2019-12,도심속 휴식공간 좋아요,5,128.6004439,35.89984910000001
2894,침산성북,연암공원,2020-12,"신선해요 공간이
맛도 맛있어요",4,128.6004439,35.89984910000001
2895,침산성북,연암공원,2019-12,운동기구 축구장 트랙과 산책 걷기 좋음,5,128.6004439,35.89984910000001
2896,침산성북,연암공원,2019-12,산책하기좋음,5,128.6004439,35.89984910000001
2897,침산성북,연암공원,2020-12,몰~ ~라 알수가~ 없어!!!^^-:;,5,128.6004439,35.89984910000001
2898,침산성북,연암공원,2019-12,운동장소로는최고,5,128.6004439,35.89984910000001
2899,침산성북,연암공원,2019-12,시원해요ㅎㅎ바람도 불고,4,128.6004439,35.89984910000001
2900,침산성북,연암공원,2019-12,자연이 있는 좋은 공원,4,128.6004439,35.89984910000001
2901,침산성북,연암공원,2019-12,대프리카는 물놀이하기도 빡신 환경이다,3,128.6004439,35.89984910000001
2902,침산성북,연암공원,2019-12,수도산 공원   산책 아이들 공놀이 좋음,4,128.6004439,35.89984910000001
2903,침산성북,연암공원,2019-12,아름다운곳 이에요,5,128.6004439,35.89984910000001
2904,침산성북,연암공원,2020-12,좋네,4,128.6004439,35.89984910000001
2905,침산성북,연암공원,2019-12,대구 구씨 집안 건물을 옮겨놨다네요,4,128.6004439,35.89984910000001
2906,침산성북,연암공원,2018-12,시원하고 공차기 좋음,5,128.6004439,35.89984910000001
2907,침산성북,연암공원,2015-12,정비도 잘되있고 걷기 좋습니다 나름 약간 언덕이라 대구전경이살짝 보이지만 나무가 심어져있어 경치가 살짝 아쉽네요 풋살장도 저렴한데 정보가 없네요,4,128.6004439,35.89984910000001
2908,침산성북,연암공원,2017-12,좋아요. 역사적의미도 있고,5,128.6004439,35.89984910000001
2909,침산성북,연암공원,2019-12,애견 산책 굿,5,128.6004439,35.89984910000001
2910,침산성북,연암공원,2018-12,애들과 운동하기 좋은것 같음,5,128.6004439,35.89984910000001
2911,침산성북,연암공원,2017-12,산책하기좋은곳,5,128.6004439,35.89984910000001
2912,침산성북,연암공원,2018-12,주차 불편.,4,128.6004439,35.89984910000001
2913,침산성북,연암공원,2018-12,물놀이 장도 생겼습니다,3,128.6004439,35.89984910000001
2914,침산성북,연암공원,2019-12,공원이라고 하기에는...,3,128.6004439,35.89984910000001
2915,침산성북,연암공원,2018-12,예전보단 산이없어졌다,5,128.6004439,35.89984910000001
2916,침산성북,연암공원,2019-12,좋았다,5,128.6004439,35.89984910000001
2917,침산성북,연암공원,2019-12,한적함,5,128.6004439,35.89984910000001
2918,침산성북,연암공원,2018-12,너무좋아요,3,128.6004439,35.89984910000001
2919,침산성북,연암공원,2018-12,은행감,4,128.6004439,35.89984910000001
2920,침산성북,연암공원,2017-12,도심공원,4,128.6004439,35.89984910000001
2921,침산성북,연암공원,2017-12,흡연자만 없으면 별4.5,3,128.6004439,35.89984910000001
2922,침산성북,연암공원,2019-12,"(Google 번역 제공) 저렴한 가격으로 풋살을 즐길 수 있습니다.

(원문)
You can play footsal with cheap price here.",5,128.6004439,35.89984910000001
2923,침산성북,연암공원,2019-12,"(Google 번역 제공) 아름다운 공원

(원문)
Beautiful park",5,128.6004439,35.89984910000001
2924,침산성북,연암공원,2020-12,"사람이 너무 많아요 ㅠㅠ
동네 공원 산책정도로 생각하고 가면 괜찮을듯",3,128.6004439,35.89984910000001
2925,침산성북,연암공원,2020-12,"산책겸 운동하기 좋은 장소로 경관이 아주 좋습니다.
사진은 연암서원입니다",4,128.6004439,35.89984910000001
2926,침산성북,연암공원,2018-12,아이들놀기에좋네요. 놀이터도있고풋볼장도있고농구장도있고 운동기구도많이있어서가족이함께오심좋겠어요,3,128.6004439,35.89984910000001
2927,침산성북,구암서원 (영남선비문화수련원) 숭현사,2019-12,"화장실은좀멀지만
야경은짱짱",5,128.59904369999998,35.89841350000001
2928,침산성북,구암서원 (영남선비문화수련원) 숭현사,2019-12,"경치 공기 너무 좋다
수련하기 딱 좋은 곳",5,128.59904369999998,35.89841350000001
2929,침산성북,구암서원 (영남선비문화수련원) 숭현사,2018-12,야경보러 자전거 타고 높은 언덕을 올라갔으나 닫혀있어서 결국 볼 수 없었다는...,4,128.59904369999998,35.89841350000001
2930,침산성북,구암서원 (영남선비문화수련원) 숭현사,2020-12,가면 문화해설사님이 알기쉽게 설명 해주심,5,128.59904369999998,35.89841350000001
2931,침산성북,구암서원 (영남선비문화수련원) 숭현사,2020-12,"야경이 죽여줍니다.
가족과 하루밤 묵기에도 좋습니다",5,128.59904369999998,35.89841350000001
2932,침산성북,구암서원 (영남선비문화수련원) 숭현사,2017-12,구암서원은 구계 서침의 덕을 기리기 위해 위패를 모시고 제사를 지내는 서원으로 대원군에 의해 서원 철폐령으로 철거되었다가 1924년 유림이 다시 세워지면서 숭현사가 대구지방문화재 2호로 지정후 보수공사를 거처 1995년에 이곳으로 옴겨왔다. 대구시내의 풍경이 고스란히 바라보이는것이 야간에 그 빛을 발한다.,5,128.59904369999998,35.89841350000001
2933,침산성북,구암서원 (영남선비문화수련원) 숭현사,2020-12,야경 좋음,3,128.59904369999998,35.89841350000001
2934,침산성북,구암서원 (영남선비문화수련원) 숭현사,2020-12,전통체험 좋아요 밤에 야경도 좋음,4,128.59904369999998,35.89841350000001
2935,침산성북,구암서원 (영남선비문화수련원) 숭현사,2020-12,도심 가운데 자리한 역사를 간직한 곳,3,128.59904369999998,35.89841350000001
2936,침산성북,구암서원 (영남선비문화수련원) 숭현사,2019-12,꽤 넓고 풍경이 아름다운 장소. 다만 영주에서 꽤 멀리 위치해 있어서 편하게 가기는 어려운 점이 아쉽다.,3,128.59904369999998,35.89841350000001
2937,침산성북,구암서원 (영남선비문화수련원) 숭현사,2019-12,우리의 정신문화를 앙양하는 좋은 장소로 많은 커 가는 세대가 관심을  가지도록 유도하는 정책이 필요하다,5,128.59904369999998,35.89841350000001
2938,침산성북,구암서원 (영남선비문화수련원) 숭현사,2019-12,내용은 좋은데 대형버스 주차할 공간이 마땅치 않아요.,4,128.59904369999998,35.89841350000001
2939,침산성북,구암서원 (영남선비문화수련원) 숭현사,2019-12,대구근교에 이런곳이 있었네요 잠시 옛 정치를 느끼고 싶다면 추천,4,128.59904369999998,35.89841350000001
2940,침산성북,구암서원 (영남선비문화수련원) 숭현사,2019-12,선비의 정신을 배우고 왓네요,5,128.59904369999998,35.89841350000001
2941,침산성북,구암서원 (영남선비문화수련원) 숭현사,2019-12,전망이 아주 좋은 곳입니다,4,128.59904369999998,35.89841350000001
2942,침산성북,구암서원 (영남선비문화수련원) 숭현사,2018-12,단체워크숍  하기 좋네요.,5,128.59904369999998,35.89841350000001
2943,침산성북,구암서원 (영남선비문화수련원) 숭현사,2019-12,(대충 야경이 좋다는 내용),5,128.59904369999998,35.89841350000001
2944,침산성북,구암서원 (영남선비문화수련원) 숭현사,2020-12,대구야경특이함,4,128.59904369999998,35.89841350000001
2945,침산성북,구암서원 (영남선비문화수련원) 숭현사,2019-12,전망...고택체험...,3,128.59904369999998,35.89841350000001
2946,침산성북,구암서원 (영남선비문화수련원) 숭현사,2019-12,경치가 좋아요,3,128.59904369999998,35.89841350000001
2947,침산성북,구암서원 (영남선비문화수련원) 숭현사,2019-12,대구시내에  이런곳이  또업을검니다  촤고!,5,128.59904369999998,35.89841350000001
2948,침산성북,구암서원 (영남선비문화수련원) 숭현사,2020-12,구경해볼만함,3,128.59904369999998,35.89841350000001
2949,침산성북,구암서원 (영남선비문화수련원) 숭현사,2019-12,좋아요,1,128.59904369999998,35.89841350000001
2950,침산성북,구암서원 (영남선비문화수련원) 숭현사,2019-12,경치 굿,5,128.59904369999998,35.89841350000001
2951,침산성북,구암서원 (영남선비문화수련원) 숭현사,2019-12,전망 좋고 조용함,4,128.59904369999998,35.89841350000001
2952,침산성북,구암서원 (영남선비문화수련원) 숭현사,2019-12,좋아요,4,128.59904369999998,35.89841350000001
2953,침산성북,구암서원 (영남선비문화수련원) 숭현사,2019-12,점라 좋아요,5,128.59904369999998,35.89841350000001
2954,침산성북,구암서원 (영남선비문화수련원) 숭현사,2019-12,역사 공부,5,128.59904369999998,35.89841350000001
2955,침산성북,구암서원 (영남선비문화수련원) 숭현사,2019-12,인 의 예 지 ~,5,128.59904369999998,35.89841350000001
2956,침산성북,구암서원 (영남선비문화수련원) 숭현사,2019-12,문전박대,1,128.59904369999998,35.89841350000001
2957,침산성북,구암서원 (영남선비문화수련원) 숭현사,2020-12,"(Google 번역 제공) 도시의 멋진 언덕 전망이있는 유교 아카데미입니다.

(원문)
Confucian academy with a nice hilltop view of the city.",4,128.59904369999998,35.89841350000001
2958,침산성북,구암서원 (영남선비문화수련원) 숭현사,2019-12,"(Google 번역 제공) 매우 친절한 직원과 아름다운 전망과 매우 좋은 영어를 구사합니다. 다도를 차려 입을 가능성. 나는 적극 추천합니다

(원문)
Une vue magnifique avec un personnel extrmement gentil et parle trs bien anglais. Possibilit de se dguiser et de faire la crmonie du th. Je recommande fortement",5,128.59904369999998,35.89841350000001
2959,침산성북,구암서원 (영남선비문화수련원) 숭현사,2018-12,"(Google 번역 제공) 구암 서원 유교 학원

(원문)
Guamseowon confucian academy",3,128.59904369999998,35.89841350000001
2960,침산성북,침산공원,2018-12,벚꽃놀이 산책 좋아요,5,128.5862232,35.8961548
2961,침산성북,침산공원,2018-12,아침에 운동하기 촣은곳.,3,128.5862232,35.8961548
2962,침산성북,침산공원,2018-12,침산공원,4,128.5862232,35.8961548
2963,침산성북,침산공원,2018-12,침산공원  오봉산,5,128.5862232,35.8961548
